Rank,Club,Country,Level,Elo,From,To
None,Reading,ENG,2,1419.25427246,1997-12-14,1997-12-20
None,Reading,ENG,2,1419.00427246,1997-12-21,1997-12-26
None,Reading,ENG,2,1426.26379395,1997-12-27,1997-12-28
None,Reading,ENG,2,1429.34240723,1997-12-29,1998-01-10
None,Reading,ENG,2,1425.70153809,1998-01-11,1998-01-17
None,Reading,ENG,2,1439.24707031,1998-01-18,1998-01-27
None,Reading,ENG,2,1428.12670898,1998-01-28,1998-01-31
None,Reading,ENG,2,1439.40808105,1998-02-01,1998-02-07
None,Reading,ENG,2,1424.40759277,1998-02-08,1998-02-17
None,Reading,ENG,2,1419.39428711,1998-02-18,1998-02-21
None,Reading,ENG,2,1408.76074219,1998-02-22,1998-02-24
None,Reading,ENG,2,1421.22583008,1998-02-25,1998-02-28
None,Reading,ENG,2,1415.16552734,1998-03-01,1998-03-03
None,Reading,ENG,2,1403.77832031,1998-03-04,1998-03-04
None,Reading,ENG,2,1405.3104248,1998-03-05,1998-03-05
None,Reading,ENG,2,1411.06958008,1998-03-06,1998-03-07
None,Reading,ENG,2,1392.93505859,1998-03-08,1998-03-14
None,Reading,ENG,2,1386.49145508,1998-03-15,1998-03-17
None,Reading,ENG,2,1377.58422852,1998-03-18,1998-03-18
None,Reading,ENG,2,1372.43566895,1998-03-19,1998-03-19
None,Reading,ENG,2,1376.68603516,1998-03-20,1998-03-21
None,Reading,ENG,2,1364.52478027,1998-03-22,1998-03-28
None,Reading,ENG,2,1362.48339844,1998-03-29,1998-04-02
None,Reading,ENG,2,1361.14355469,1998-04-03,1998-04-04
None,Reading,ENG,2,1370.04638672,1998-04-05,1998-04-10
None,Reading,ENG,2,1365.51501465,1998-04-11,1998-04-13
None,Reading,ENG,2,1360.79272461,1998-04-14,1998-04-16
None,Reading,ENG,2,1367.0513916,1998-04-17,1998-04-18
None,Reading,ENG,2,1361.97692871,1998-04-19,1998-04-26
None,Reading,ENG,2,1360.39318848,1998-04-27,1998-05-03
None,Reading,ENG,2,1352.05053711,1998-05-04,1998-05-13
None,Reading,ENG,2,1356.52490234,1998-05-14,1998-07-03
None,Reading,ENG,2,1397.76220703,2002-07-01,2002-08-10
None,Reading,ENG,2,1392.74389648,2002-08-11,2002-08-13
None,Reading,ENG,2,1399.78564453,2002-08-14,2002-08-14
None,Reading,ENG,2,1398.7220459,2002-08-15,2002-08-15
None,Reading,ENG,2,1398.71875,2002-08-16,2002-08-17
None,Reading,ENG,2,1391.42272949,2002-08-18,2002-08-24
None,Reading,ENG,2,1388.60302734,2002-08-25,2002-08-27
None,Reading,ENG,2,1403.66748047,2002-08-28,2002-08-28
None,Reading,ENG,2,1403.96337891,2002-08-29,2002-08-29
None,Reading,ENG,2,1403.98669434,2002-08-30,2002-08-31
None,Reading,ENG,2,1418.24450684,2002-09-01,2002-09-07
None,Reading,ENG,2,1421.07592773,2002-09-08,2002-09-14
None,Reading,ENG,2,1412.92407227,2002-09-15,2002-09-17
None,Reading,ENG,2,1412.7767334,2002-09-18,2002-09-18
None,Reading,ENG,2,1401.45617676,2002-09-19,2002-09-19
None,Reading,ENG,2,1398.71252441,2002-09-20,2002-09-21
None,Reading,ENG,2,1411.64660645,2002-09-22,2002-09-24
None,Reading,ENG,2,1410.79736328,2002-09-25,2002-09-25
None,Reading,ENG,2,1414.37353516,2002-09-26,2002-09-28
None,Reading,ENG,2,1412.33459473,2002-09-29,2002-10-01
None,Reading,ENG,2,1413.18884277,2002-10-02,2002-10-02
None,Reading,ENG,2,1416.06286621,2002-10-03,2002-10-03
None,Reading,ENG,2,1416.39160156,2002-10-04,2002-10-05
None,Reading,ENG,2,1431.61328125,2002-10-06,2002-10-19
None,Reading,ENG,2,1447.15551758,2002-10-20,2002-10-22
None,Reading,ENG,2,1443.40820312,2002-10-23,2002-10-23
None,Reading,ENG,2,1449.19995117,2002-10-24,2002-10-26
None,Reading,ENG,2,1443.88049316,2002-10-27,2002-10-29
None,Reading,ENG,2,1445.40563965,2002-10-30,2002-10-30
